Rubro;Nombre;Costo;Pre.;%G1.;Pre2;%G2.;Cod.;Stock;Mod.
COCA COLA;AQUARIUS LIMONADA C/JENGIBRE 1.5 L;77,97;90;15;0;0;7790895642234;989;11/05/2023
COCA COLA;AQUARIUS LIMONADA X 500 ML;25;30;20;0;0;7790895008481;65509;11/05/2023
COCA COLA;AQUARIUS MANZANA 500 CM3;208;250;20;1440;15,38;7790895640452;967;11/05/2023
COCA COLA;AQUARIUS MANZANA X 2.25 L;418,16;500;20;2900;15,59;7790895003301;65398;11/05/2023
COCA COLA;AQUARIUS MULTIFRUTA X  1.5 L;86,83;100;15;575;10,31;7790895009051;998;11/05/2023
COCA COLA;AQUARIUS NARANJA RETORNABLE 2 L.;334,62;400;20;3050;13,94;7790895646607;764;11/05/2023
COCA COLA;AQUARIUS NARANJA X 2.25 L;418,16;500;20;2900;15,59;7790895003325;989;11/05/2023
COCA COLA;AQUARIUS PERA 375 ML;52;60;15;690;10,58;7790895643231;956;11/05/2023
COCA COLA;AQUARIUS PERA RETORNABLE 2 L.;334,62;400;20;3050;13,94;7790895646638;3602;11/05/2023
COCA COLA;AQUARIUS PERA X 2.25 L;418,16;500;20;2900;15,59;7790895003295;770;11/05/2023
COCA COLA;AQUARIUS POMELO 375 ML;26;30;15;170;8,97;7790895643194;988;11/05/2023
COCA COLA;AQUARIUS POMELO RETORNABLE 2 L.;334,62;400;20;3050;13,94;7790895646621;502;11/05/2023
COCA COLA;AQUARIUS POMELO ROSADO X 1.5 L;376,33;450;20;2600;15,15;7790895004049;65290;11/05/2023
COCA COLA;AQUARIUS POMELO ROSADO X 2.25 L;418,16;500;20;2900;15,59;7790895004971;902;11/05/2023
COCA COLA;AQUARIUS SABOR LIMON 2.25 L;375,34;450;20;2600;15,45;7790895008504;1000;11/05/2023
COCA COLA;AQUARIUS SABOR MULTIFRUTA X 2.25L;92,2;110;19;615;11,17;7790895009068;93;11/05/2023
ANALGESICOS;ARGUILE GRANDE 2 MANGUERAS;1150;1380;20;0;-100;2326;0;11/05/2023
ANALGESICOS;ARGUILE MINI;400;520;30;0;-100;3000;-1;11/05/2023
BRINDAR OTROS;ARIZU BLANCO;276,85;360;30;3691;11,11;7790314057083;685;11/05/2023
HUACHANA MARTIN;ARMADOR BLUNT REY;850;1100;29;6277;23,08;4402;1090;11/05/2023
ALMACEN;ARROZ DOS HERMANOS 500G;32,21;50;55;216,45;12;7790503198351;99;11/05/2023
ALMACEN;ARROZ PRIMOR 1 KG;39,99;60;50;268,73;12;7794870001344;100;11/05/2023
ALMACEN;ARVEJA SAN REMO 350 G;20,93;30;43;140,65;12;7798022220362;97;11/05/2023
ANALGESICOS;01/03/2001;4,2;10;138;20;58,73;1572;65350;11/05/2023
PEPSI;AWAFRUT NARANJA-DURAZNO;53,2;65;22;360;12,78;7795930000307;95;11/05/2023
ALMACEN;AZUCAR DOMINO 1 KG.;47,12;60;27;316,65;12;7792878000017;4;11/05/2023
CORDOBEZA;BACARDI CARTA BLANCA 980 ML;3600;4600;28;4200;16,67;7501008603024;622;11/05/2023
OSOLA;BACARDI CARTA BLANCA X 750CC;2019;2550;26;2234;10,63;7501008603017;970;11/05/2023
CORDOBEZA;BACARDI CARTA ORO X 1 LITRO;3600;4600;28;4200;16,67;7501008604021;65495;11/05/2023
OSOLA;BACARDI CARTA ORO X 750 ML;3250;4200;29;22200;13,85;7501008604014;65475;11/05/2023
OSOLA;BACARDI COLA LATA 310 ML;200;250;25;460;15;7610113010747;989;11/05/2023
PALACIO;BAGGIO FRESH MULTIFRUTA LIVIANO;21,43;26;23;0;0;7790036004976;0;11/05/2023
PALACIO;BAGGIO MANZANA JUNIOR 125ML;9,74;18;84;0;0;7790036000640;972;11/05/2023
ARCOR;BAGGIO MANZANA X 200 ML;18,38;30;63;0;0;7790036000572;5;11/05/2023
ARCOR;BAGGIO MIX FRUTAL X 200 ML;18,38;30;63;0;0;7790036000602;82;11/05/2023
PALACIO;BAGIO NARANJA JUNIOR 125ML;9,74;18;84;0;0;7790036000657;989;11/05/2023
PEJINAKIS;BAILEYS  CLASICO  750 CL;5212;6700;29;6000;15,12;5011013100132;65213;11/05/2023
HUACHANA MARTIN;BAILEYS CARAMEL;5472;7000;27,92;6300;15,13;86767701763;1910;06/05/2023
VASCO - OSOLA;BAILEYS CLASICO X 375 CL;631;800;27;0;0;5011013100194;33;11/05/2023
VASCO - OSOLA;BAILEYS CLASICO X 50 ML;47,25;60;27;0;0;1839;0;11/05/2023
VASCO - OSOLA;BAILEYS DULCE DE LECHE 750 CL;1981;2500;26;2284;15,29;5011013930081;440;11/05/2023
VASCO;BAILEYS ESPRESSO CREME;942;1180;25,27;1090;15,71;86767704566;342;06/11/2020
BARRICA BEBIDAS;BALDE PREMIUM PARA HIELO O CERVEZAS;1900;2450;29;13680;20;4394;9;11/05/2023
BARRICA BEBIDAS;Ballantines 12 a§os;3000;3900;30;6720;12;4389;6;11/05/2023
BARRICA BEBIDAS;Ballantines 12 a§os;3500;4550;30;24000;14,29;4409;4;11/05/2023
PALACIO;BANANITA DOLCA CHICA;92,44;130;41;0;0;23;927;11/05/2023
PALACIO;BANANITA DOLCA GRANDE;149;200;34;0;20,81;77929235;64332;11/05/2023
ANALGESICOS;BANDEJA CHICA LION ROLLING CIRCUS;1100;1400;27;1320;20;3251;100;11/05/2023
OTROS;BANDEJA LION ROLLING CIRCUS GRANDE;1500;1900;27;10200;13,33;3300;80;11/05/2023
ALMACEN;BANDEJAS BLUNT REY CHICAS;950;1250;32;6706;17,65;4550;10;11/05/2023
ANALGESICOS;BANDEJAS BLUNT REY GRANDES;1300;1700;31;9360;20;3484;9;11/05/2023
ANALGESICOS;BANDEJAS FUMANCHU VARIAS;590;770;31;4248;20;3468;10;11/05/2023
OSOLA;BAR & PUB BLUE CURACAO;574;750;31;3900;13,24;7790121007479;273;11/05/2023
HUGO NORTON;BARBA R NOCHE AZUL S/ALCOHOL 625 ML.;720;900;25;1700;18,06;7798101837023;716;11/05/2023
ARCOR;BARBACOA;93,39;110;18;627,6;12;7793360123474;100;11/05/2023
SAN JUAN;BARON B EXTRA BRUT;4681;5900;26;5400;15,36;7790975000152;65386;11/05/2023
HUACHANA MARTIN;BARON B EXTRA BRUT CON ESTUCHE;3230;4050;25;3570;10,53;7790975022345;69;11/05/2023
HUACHANA MARTIN;BARON B ROSE CON ESTUCHE;3230;4050;25;3570;10,53;7790975001708;96;11/05/2023
PALACIO;BARRA CEREAL FLOW;30,85;40;30;207,31;12;7790380020233;95;11/05/2023
ARCOR;BARRA CEREAL MIX CHOCOLATE X 23 G;25,55;33;30;0;0;77916525;65440;11/05/2023
ARCOR;BARRA CEREAL MIX LIGHT MANZANA X 23G;64,2;88;37;0;0;77915818;65266;11/05/2023
ARCOR;BARRA CEREAL MIX LIGHT YOGHURT FRU X 28G;89,92;120;33;0;0;77965370;64654;11/05/2023
ARCOR;BARRA CEREAL MIX RELLANA FRUTILLA X 32G;13,96;24;73;0;0;7790040258211;65511;11/05/2023
ARCOR;BARRA CEREAL MIX RELLENA DURAZ X 32G;13,96;24;73;0;0;7790040258617;65368;11/05/2023
ARCOR;BARRA CEREAL MIX VAINILLA X 28 G;25,55;33;30;0;0;77935144;8;11/05/2023
ARCOR;BARRA CEREAL MIX YOGHURT FRU X 28G;25,55;33;30;0;0;77935274;64930;11/05/2023
ARCOR;BARRA CEREAL SER X 23G;16,7;25;50;0;0;77934581;2;11/05/2023
TERRABUSI;BARRA CEREALITAS CHIPS Y ALMENDRAS;19,83;25;26;133,26;12;7622210694089;99;11/05/2023
TERRABUSI;BARRA CEREALITAS FRUTOS ROJOS;19,83;25;26;133,26;12;7622210693310;100;11/05/2023
TERRABUSI;BARRA CEREALITAS GRANOLA;19,83;25;26;133,26;12;7622210693587;100;11/05/2023
ARCOR;BARRA CHOCOLINAS 40 GR.;90,35;110;22;607,14;12;7790580131531;997;11/05/2023
ARCOR;BARRA COFLER EXTRA BON O BON;28,36;48;71;190,56;12;77955838;975;11/05/2023
ARCOR;barra cofler extra coco;25,9;42;61;174,06;12;77945600;996;11/05/2023
ARCOR;BARRA COFLER EXTRA MARROC;28,36;48;71;190,56;12;7790580619619;981;11/05/2023
ANALGESICOS;BARRA COFLER MANI;82,14;100;22;552;12;7790580131555;988;11/05/2023
ARCOR;BARRA DE CEREAL FORT FRUTILLA X 21 G;5,5;8;51;0;0;77909145;83;11/05/2023
ARCOR;BARRA DE CEREAL SER YOGHURT FRUTILLA;20,91;29;39;0;0;77951724;94;11/05/2023
ARCOR;BARRA DE CEREALES SER X 23 G FRU;30,07;45;48;0;0;77936271;66;11/05/2023
ARCOR;BARRA NATURAL BREAK ALMENDRAS;60,5;77;27;406,56;12;7790580133474;82;11/05/2023
ARCOR;BARRA NATURAL BREAK PISO CHOCOLATE;60,5;77;27;406,56;12;7790580135126;992;11/05/2023
OTROS;BARRA QUINOA C/MIEL ANDYNA;15;20;33;0;0;1925;6;11/05/2023
ARCOR;BARRAROCKLETS 44 GR.;103,92;132;27;698,34;12;7790580128548;985;11/05/2023
OSOLA;BARRIL  AC/DC  5 L;1141,33;1315;15;0;0;4002631027568;1;11/05/2023
COCA COLA;BARRIL BITBURGER;1350;1620;20;1555;15,19;4102430000806;0;11/05/2023
BADIE;BARRIL HEINEKEN X 5 LTS.;1145,2;1375;20;1320;15,26;1845;65526;11/05/2023
OSOLA;BARRIL KONIG PILSEN 5 L;1300;1495;15;0;0;4100770077571;0;11/05/2023
Cofico;BARRIL KOSTRITZER 5 L;1400;1680;20;1610;15;786951112558;6;11/05/2023
OSOLA;BARRIL LICHER 5 L;1550;1860;20;0;0;4002798013299;0;11/05/2023
Cofico;BARRIL ORANJEBOOM 5 L;2400;2880;20;2760;15;8718104903968;0;11/05/2023
Cofico;BARRIL WEIDMANN 5 L;1500,39;1728;15,2;0;0;87181049025962600;-1;30/05/2019
ARCOR;BARRITA INDIVIDUAL AGUILA AMARGO;73;100;37;0;0;77955821;151;11/05/2023
PALACIO;BATERIA 9V ENERGIZER MAX;123;150;21,95;827;12;39800013613;2;22/04/2020
PALACIO;BATERIA EVEREADY;113,6;140;23,24;763,39;12;39800011626;100;12/05/2021
ANALGESICOS;BAYASPIRINA;17,5;30;74;0;0;24;784;11/05/2023
ANALGESICOS;BAYASPIRINA C;54,16;70;29;0;0;25;764;11/05/2023
ANALGESICOS;BAYASPIRINA FORTE;31,5;50;60;0;0;26;65438;11/05/2023
OTROS;BEBIDAS REGALOS EMPRESARIALES;0;0;0;0;12;3175;8;11/05/2023
BARRICA BEBIDAS;BEBIDAS y PRODUCTOS VARIOS;1;1,17;17;6,72;12;3120;7;11/05/2023
OSOLA;BEEFEATER + COPON;2100;2550;21;2450;16,67;7792410522434;4;11/05/2023
OSOLA;BEEFEATER PINK;6695;8500;27;7700;15,01;5000299605950;807;11/05/2023
TERRABUSI;BELDENT FEST FRUTILLA - LIMON;82,82;120;45;532;7;77949608;951;11/05/2023
TERRABUSI;BELDENT INFINIT FRUTA;82,82;120;45;0;0;7622300854218;937;11/05/2023
TERRABUSI;BELDENT INFINIT LIVE MINT;82,82;120;45;0;0;7622300845902;955;11/05/2023
TERRABUSI;BELDENT INFINIT WILD MINT;82,82;120;45;0;0;7622300845933;982;11/05/2023
TERRABUSI;BELDENT INFINIT WOW MINT;82,82;120;45;0;0;7622300845872;906;11/05/2023
TERRABUSI;BELDENT MENTA;82,82;120;45;0;0;77942371;64947;11/05/2023
TERRABUSI;BELDENT MENTA DULCE;82,82;120;45;0;0;77942425;65507;11/05/2023
TERRABUSI;BELDENT MENTA FUERTE;82,82;120;45;0;-100;77942388;621;11/05/2023
TERRABUSI;BELDENT SABOR MENTOL;82,82;120;45;0;-100;77942395;947;11/05/2023
EZD;BENSON & EDGES 100 S BOX;287,86;335;16;0;0;77915627;361;11/05/2023
HUGO NORTON;BIANCHI EXTRA BRUT;1685;2200;31;11700;15,73;7790703165238;561;11/05/2023
PEJINAKIS;BICARBONATO DUMBA;10;20;100;0;0;7792389079991;64038;11/05/2023
OTROS;BICARBONATO LA CAMPI•A;21,91;30;37;0;0;7798003330042;161;11/05/2023
PEJINAKIS;BICARBONATO YUSPE;4,6;10;117;30,91;12;3191;68;11/05/2023
COCA COLA;BIDON AGUA BENEDICTINO 6.25 L.;460;550;20;3180;15,22;7790895647789;971;11/05/2023
BARRICA BEBIDAS;BIDON AGUA KIN OFERTA;10;80;700;0;0;2031;-3;11/05/2023
CUNNINGTON;BIDON DE AGUA IDEAL 6.25 L.;270;350;30;1920;18,52;7794186000079;964;11/05/2023
BADIE;BIDON DE AGUA PALAU 6 L.;273;320;17;1864;13,77;7798328830111;751;11/05/2023
PEJINAKIS;BIDON DE AGUA VILLA DEL SUR;320;400;25;2220;15,63;7798062541397;99;11/05/2023
ANALGESICOS;BILETAN ENZIMATICO;33,5;50;49;0;0;2282;795;11/05/2023
ANALGESICOS;BILETAN FORTE;75;100;33;504;12;3463;987;11/05/2023
SECCO;BIO BALANCE LIMON 1.5 L;50;60;20;345;15;7792758001271;98;11/05/2023
ARCOR;BIZCOCHO AZUCARADO RCTA X 200 G;18,72;25;33;0;0;7790040385702;92;11/05/2023
ARCOR;BIZCOCHO SALADO RCTA X 200 G;18,72;25;33;0;0;7790040455405;95;11/05/2023
TIA MARUCA;BIZCOCHOS AZUCARADOS;48,51;60;24;325,99;12;7798082740275;1;11/05/2023
TIA MARUCA;BIZCOCHOS DE GRASA;48,51;60;24;325,99;12;7798082740268;10;11/05/2023
SAN JUAN;BLENDERS PRIDE  1 L;1483;1900;28;10200;14,63;7792410532181;19462;11/05/2023
ARCOR;BLOC BOM O BOM 10G;15,74;25;59;0;0;77946744;65328;11/05/2023
ANALGESICOS;BLUNT BLUEBERRY;145;190;31;1044;20;7798121250994;96;11/05/2023
ANALGESICOS;BLUNT BUBBLE GUM;145;190;31;1044;20;7798121251397;88;11/05/2023
ANALGESICOS;BLUNT GELATO;145;190;31;1044;20;7798121251892;98;11/05/2023
ANALGESICOS;BLUNT NATURAL;145;190;31;1044;20;7798121250932;88;11/05/2023
ANALGESICOS;BLUNT WRAP CHOCOLATE;275;400;45;1848;12;644536227113;998;11/05/2023
ANALGESICOS;BLUNT WRAP GRAPE;275;400;45;1848;12;644536226116;994;11/05/2023
ANALGESICOS;BLUNT WRAP MANGO;275;400;45;1848;12;644536227311;999;11/05/2023
ANALGESICOS;BLUNT WRAP WET CHERRY;275;399,99;45;308;12;644536227618;997;11/05/2023
ARCOR;BOCADITO BUTTER TOFEE DDL;4,8;8;74;0;0;1486;980;11/05/2023
ARCOR;BOCADITO CABSHA IRISH CREAM;5,88;8;42;0;0;1886;65422;11/05/2023
PALACIO;BOCADITO CHOCOMANI;14,62;20;37;0;0;779058010040;19046;11/05/2023
PALACIO;BOCADITO DOS CORAZONES;109,32;150;37;0;0;77907509;63633;11/05/2023
EZD;BOCADITO HAMLET;14;18;31;94,08;12;3244;86;11/05/2023
ARCOR;BOCADITO HOLANDA;17,51;30;71;0;0;71;65305;11/05/2023
PALACIO;BOCADITO MARROC;73,36;100;36;0;0;145;64144;11/05/2023
PALACIO;BOCADITO MARROC X 2 ok;30,08;42;39;0;0;1854;65512;11/05/2023
ARCOR;BOCADITOS 2 X 5;6,02;8;38;0;0;1536;768;11/05/2023
ARCOR;BOCADITOS CABSHA;46,38;70;51;312;12;3387;857;11/05/2023
ARCOR;BOCADITOS VACA LECHERA;11,6;20;72;77,95;12;4474;10000;11/05/2023
Promos;BOLS + 2 SPEED CHICOS;1367;1650;0;0;0;2322;0;11/05/2023
Promos;BOLS + 2 SPEED XL;1525,32;1850;0;0;0;4428;0;11/05/2023
Promos;BOLS + 3 BLOCK;1242;1500;0;0;0;2323;0;11/05/2023
BARRICA BEBIDAS;BOLS + JUGO CEPITA 1 L;1271,23;1540;0;0;0;4549;0;11/05/2023
Promos;BOLS + REAKTOR 1.5 L.;1461,45;1750;0;0;0;3395;0;11/05/2023
BARRICA BEBIDAS;Bolsa Mix Deshidratados;440;580;32;3036;15;4388;79;11/05/2023
QUILMES;BOLSA QUILMES;10;20;100;67;12;3068;17;11/05/2023
OTROS;BOLSA REGALO;74,83;100;34;0;0;1844;11463;11/05/2023
OTROS;BOLSA REGALO MUJER;42;60;43;282,24;12;3316;61;11/05/2023
BARRICA BEBIDAS;BOLSA REGALO RELIEVE;16,66;25;50;0;0;2209;6;11/05/2023
NATY SARAVIA W.T;BOLSA SANTA JULIA;1;50;4900;6,72;12;3227;99;11/05/2023
BARRICA BEBIDAS;BOLSAS BARRICA AMBAS;36,56;50;37;245,68;12;3380;409;11/05/2023
BADIE;BOLSAS DE REGALO DOBLE;20;40;100;134;12;3190;915;11/05/2023
COCA COLA;BOLSITAS CARAMELOS ARCOR X20;20;30;50;0;0;1969;32;11/05/2023
QUILMES;BOLSO CORONA 6 PACK;886;1050;19;5953,92;12;3368;3;11/05/2023
OSOLA;BOLSON NAVIDE•O;309,36;359;16;0;0;2283;8;11/05/2023
OTROS;Bolsones Navide§os;0;0;0;0;12;3174;10;11/05/2023
OSOLA;BOMBAY STAR OF;5630;6199,76;10;37200;10,12;3353;4;11/05/2023
ARCOR;BOMBON BON O BON AGUILA X 15G;54;100;85;0;0;77953537;786;11/05/2023
ARCOR;BOMBON BON O BON BLANCO;54;100;85;0;0;77930026;349;11/05/2023
ARCOR;BOMBON BON O BON CHOCOLINAS;54;100;85;0;0;77956712;505;11/05/2023
ARCOR;BOMBON BON O BON NEGRO;54;100;85;0;0;77919373;642;11/05/2023
HUACHANA MARTIN;BOMBON CON PASAS EL GAUCHITO;86,66;100;15;582;12;3268;95;11/05/2023
PALACIO;BOMBON LICOR WISKY;26;40;54;174,72;12;3242;-10;11/05/2023
PALACIO;BOMBON LICORITA 2 X 30;32,37;50;54;0;0;1846;65449;11/05/2023
PALACIO;bombon uvas al ron bariloche;19,36;30;55;130,1;12;3263;81;11/05/2023
ARCOR;BOMBONES EN CASA SELECCION;680,96;825;21;4494,36;10;7790580131388;1000;11/05/2023
ARCOR;BOMBONES SURTIDOS;254,39;334;31;1709,52;12;7790580110796;1;11/05/2023
ARCOR;BON O BON  3 X30;30,05;50;67;0;0;1537;870;11/05/2023
ARCOR;BON O BON BLANCO;54;100;85;0;0;77919458;65431;11/05/2023
ARCOR;BON O BON BLANCO;54;100;85;0;0;77930019;65417;11/05/2023
ARCOR;BON O BON CHOCOLATE;54;100;85;0;0;77986306;65358;11/05/2023
ARCOR;BON O BON CHOCOLATE X 27 G;54;100;85;0;0;7790580014216;840;11/05/2023
ARCOR;BON O BON DULCE DE LECHE;54;100;85;363;12;77975270;1998;11/05/2023
ARCOR;BON O BON MIX;50;80;60;0;0;77903563;65492;11/05/2023
ARCOR;BON O BON MOUSSE DE LIMON;23,3;33;42;0;0;77962560;400;11/05/2023
ARCOR;BON O BON SUAVE;13,35;20;50;0;0;77934567;65357;11/05/2023
ANALGESICOS;BONG ACRILICO;1100;1350;23;7392;12;3425;10;11/05/2023
ANALGESICOS;BONG ACRILYC MEDIANO;1400;1750;25;9660;15;3466;9;11/05/2023
CANNABICO - TABAQUERIA;BONG CALAVERA VIDRIO GRANDE;3200;4000;25;23040;20;3487;9;11/05/2023
BARRICA BEBIDAS;Bong DK PRO;3500;4500;29;25200;20;4511;10;11/05/2023
CANNABICO - TABAQUERIA;BONG REDONDO;1850;2400;30;13320;20;4419;10;11/05/2023
BARRICA BEBIDAS;Bong Resina;7500;9500;27;51600;14,67;4507;10;11/05/2023
ANALGESICOS;BONG VIDRIO ATOMIC;6500;8200;26;46200;18,46;4379;10;11/05/2023
ANALGESICOS;BONG VIDRIO CHICO D&K;1350;1700;26;9720;20;3475;9;11/05/2023
ANALGESICOS;BONG VIDRIO TORNAZOLADO;900;1170;30;6480;20;3476;10;11/05/2023
BARRICA BEBIDAS;BORSA BLUE CURACAO;50;65;30;0;0;7798098830960;65534;11/05/2023
SABOR A MI;BOTANICO  CANELA EN RAMA;288;370;28;330;14,58;3337;99;11/05/2023
QUILMES;BOTANICO ANIS ESTRELLADO;200;250;25;238;19,05;3339;87;11/05/2023
SABOR A MI;BOTANICO BAYAS DE ENEBRO;300;380;27;357;19,05;3335;91;11/05/2023
SABOR A MI;BOTANICO CARDAMOMO;1060;1330;25;1222;15,28;3336;95;11/05/2023
SABOR A MI;BOTANICO MIX FRUTAL;200;300;50;231;15,58;3338;87;11/05/2023
SABOR A MI;BOTANICO PIMIENTA JAMAICANA;310;390;26;365;17,65;3340;82;11/05/2023
ALMACEN;BOTANICOS LA BARRICA;200;300;50;1344;12;4430;6;11/05/2023
TALCA;BOTELLA DEPORTIVA REAKTOR;130;150;15;873,6;12;3390;5;11/05/2023
OTROS;BOTELLITA;3;4,98;66;0;0;6923634950807;1;11/05/2023
DOMINGO HERMANOS;BOTELLON 3L DOMINGO HERMANO TORRONTES;2553;3000;18;2950;15,55;7793359000342;65511;11/05/2023
DOMINGO HERMANOS;BOTELLON 3L DOMINGO HERMANOS MALBEC;3126;3700;18;3590;14,84;7793359000366;65463;11/05/2023
DOMINGO HERMANOS;BOTELLON 3L DOMINGO HERMANOS TINTO FINO;2553;3000;18;2950;15,55;7793359000359;65501;11/05/2023
BARRICA BEBIDAS;BOX MERLE COPA;5000;6200;24;34800;16;724751092151;996;11/05/2023
CERVEZAS X MAYOR Y PROMO;BRAHAMA 1.2 L 2X210;1056,78;1212;0;0;0;3084;0;11/05/2023
CERVEZAS X MAYOR Y PROMO;BRAHAMA 2 X  $ 200;976,44;1170;0;0;0;3083;0;11/05/2023
QUILMES;BRAHMA 1.2 L;528,39;640;21;5850;10,71;7792798000838;6455;11/05/2023
Promos;Brahma CAJON Promo semanal;5858,64;6504;0;0;0;3278;0;11/05/2023
Promos;BRAHMA LATA FARDO OFERTA X24;6280,8;6912;0;0;0;3288;0;11/05/2023
QUILMES;BRAHMITA 340 CC RETORNABLE;119,48;140;17;790;10,2;7792798000395;98790;11/05/2023
BARRICA BEBIDAS;BRANCA MENTA + P. LOS TOROS 1,5 L.;1938;3393;0;0;0;4432;0;11/05/2023
ALMACEN;"Branca Menta 750 oferta ""NO VENDER""";9000;16278;0;0;0;3462;0;11/05/2023
HUACHANA MARTIN;BRANDY BARDINET;4270;5300;24;4910;14,99;3012997653104;999;11/05/2023
OSOLA;BRITVIC GINGER ALE;115;150;30;140;21,74;50413874;7;11/05/2023
OSOLA;BRITVIC GINGER BEER;115;150;30;140;21,74;50414277;9;11/05/2023
OSOLA;BRITVIC INDIAN TONIC;115;150;30;140;21,74;50413959;4;11/05/2023
OSOLA;BRITVIC INDIAN TONIC LATA;100;130;30;120;20;50414284;8;11/05/2023
OSOLA;BRITVIC JUGO CRANBERRY;115;150;30;140;21,74;50413898;7;11/05/2023
OSOLA;BRITVIC JUGO DE TOMATE;115;150;30;140;21,74;50413935;8;11/05/2023
OSOLA;BRITVIC JUGO DE TOMATE LATA;100;130;30;120;20;50411498;9;11/05/2023
ARCOR;BUDIN AGUILA BLACK 215 GR.;98,11;132;35;660;12,12;7790040127135;100;11/05/2023
ARCOR;BUDIN CASCARAS DE LIMON;98,01;127;30;658,62;12;7790040127241;2;11/05/2023
ARCOR;BUDIN CON FRUTAS;98,01;127;30;658,62;12;7790040127227;2;11/05/2023
PALACIO;BUDIN DON SATUR VARIOS 220/210GR;23,68;30;27;0;0;1259;975;11/05/2023
ARCOR;BUDIN MARMOLADO;98,01;127;30;658,62;12;7790040127234;2;11/05/2023
ARCOR;BUDIN SIN FRUTA ARCOR X 230 G;57,99;75;29;0;0;7790040109551;98;11/05/2023
ARCOR;BUDIN SIN FRUTAS;98,01;127;30;658,62;12;7790040127203;1;11/05/2023
TERRABUSI;BUDIN TERRABUSI CON PEPITAS X 250 G;83,48;110;32;0;0;7794600004317;96;11/05/2023
ARCOR;BUDIN TROCITOS DE CHOCOLATE;98,01;127;30;658,62;12;7790040127210;2;11/05/2023
ANALGESICOS;BUSCAPINA;96;120;25;0;0;29;162;11/05/2023
OTROS;BUSCAPINA PERLA;82;110;34;0;0;1303;50;11/05/2023
CACA PIS;CACA PIS;120;144;20;828;15;3106;10;11/05/2023
ALMACEN;CACAO NESQUIK 180 G;55,77;75;34;374,77;12;7613034450074;99;11/05/2023
OSOLA;CACHAZA 51 ok;385;460;19;462;20;7896002108133;1;11/05/2023
OSOLA;CACHAZA CAPOEIRA;397;500;26;2700;13,35;3277;10;11/05/2023
OSOLA;CACHAZA LA TRIESTINA;72,08;96;33;0;0;7798098830588;65527;11/05/2023
HUACHANA MARTIN;CACHAZA VELHO BARREIRO;2537;3300;30;2971;17,12;7896050200131;65439;11/05/2023
IL DOCTORE;CACHAZA VELHO BARREIRO LIM‡N;1760;2200;25;12600;19,32;7896050200742;1000;11/05/2023
IL DOCTORE;CACHAZA VELHO BARREIRO ORO;1760;2200;25;12600;19,32;7896050200759;9;11/05/2023
TERRABUSI;CADBURY TRES SUEÛOS X 80 G;87,57;110;26;0;0;7791249020104;976;11/05/2023
BARRICA BEBIDAS;CADETERIA;50;100;100;336;12;3307;1000000;11/05/2023
BARRICA BEBIDAS;CAFAYATE GRAN LINAJE TORRONTES;258,21;330;27;0;0;1812;1;11/05/2023
SAN JUAN;CAFE AL CHOCOLATE TRES PLUMAS;1165;1500;29;8100;15,88;7790260002236;9998;11/05/2023
OSOLA;CAFE AL COG•AC BAR & PUB X12 PETACA;288,34;329;14;0;0;2189;97;11/05/2023
BARRICA BEBIDAS;CAFE AL COÿAC CUSENIER;67,51;85;25;0;0;7792410008365;0;11/05/2023
HUACHANA MARTIN;CAFE AL WHISKY TRES PLUMAS 750 ML;1165;1500;29;8100;15,88;7790260002090;720;11/05/2023
ALMACEN;CAFE ARLISTAN 100 G;111,57;149,99;34;0;12;7790070936493;100;11/05/2023
PALACIO;CAFE BONAFIDE INTENSO X 125G;64,6;90;39;0;0;7792360002154;99;11/05/2023
PALACIO;CAFE BONAFIDE SENSACIONES SAQUITO;11,33;15;32;0;0;1917;75;11/05/2023
OTROS;CAFE DOLCA SUAVE 50 GR;24;30;25;0;0;7613035068414;4;11/05/2023
OTROS;CAFE EN SAQUITO 3 X 10;6,75;10;48;0;0;1554;10;11/05/2023
OTROS;CAFE LA VIRGINIA X 50 G;71,89;90;25;0;0;7790150100646;99;11/05/2023
ARCOR;CAFE SAQUITOS CABRALES;3,5;7;90;0;0;1722;79;11/05/2023
PALACIO;CAFE SUAVE X 125 G;27,04;36;33;0;0;7792360002147;94;11/05/2023
ANALGESICOS;CAFIASPIRINA;20;40;100;0;0;33;65150;11/05/2023
ANALGESICOS;CAFIASPIRINA PLUS;40;50;25;0;0;34;64952;11/05/2023
SABOR A MI;CAJA BOTANICOS MIX 4 frascos;2190;2800;28;2560;16,89;3341;8;11/05/2023
IL DOCTORE;CAJA DAMM BARCELONA VASO+4BOT;3520;4500;28;23280;10,23;4382;9;11/05/2023
PALACIO;CAJA DE TE TARAGUI X 25 UNIDADES;27,65;40;45;0;0;7790387010305;99;11/05/2023
BARRICA BEBIDAS;CAJA GENEVA BOTANICO;7500;9500;27;8700;16;3446;100;11/05/2023
BARRICA BEBIDAS;Caja PORTA VINOS PREMIUM;2000;2500;25;14400;20;4393;9;11/05/2023
ARCOR;CAJA SALADIX JAMON X 100 GR;50,09;67;33;0;-100;7790580716707;97;11/05/2023
ARCOR;CAJA SALADIX PARMESANO 100G;50,09;67;33;0;-100;7790580717407;998;11/05/2023
TABAQUERIA;CAJA TUBO ZIG ZAG;250;300;20;1680;12;3057060329708;9;11/05/2023
NATY SARAVIA W.T;CAJA X 2 TAPAO DEL CESE MAMA;365;470,01;29;440;20,55;3319;0;11/05/2023
